objL1BG,0,0,00155C54,0,1,1,4294967295,0,0
objSolid,0,224,0039A312,0,1,1,4294967295,0,0
objSolid,32,224,00239827,0,1,1,4294967295,0,0
objSolid,64,224,003A760E,0,1,1,4294967295,0,0
objSolid,96,224,00359B0C,0,1,1,4294967295,0,0
objSolid,128,224,001A1A78,0,1,1,4294967295,0,0
objSolid,160,224,0017D4A8,0,1,1,4294967295,0,0
objSolid,192,224,002F61CF,0,1,1,4294967295,0,0
objSolid,224,224,0029FE94,0,1,1,4294967295,0,0
objSolid,256,224,00300CF5,0,1,1,4294967295,0,0
objSolid,288,224,001FD5B1,0,1,1,4294967295,0,0
objSolid,320,224,001AE1B9,0,1,1,4294967295,0,0
objSolid,352,224,000D77D0,0,1,1,4294967295,0,0
objSolid,384,224,0024F1AB,0,1,1,4294967295,0,0
objSolid,416,224,0014B20B,0,1,1,4294967295,0,0
objSolid,448,224,001395F1,0,1,1,4294967295,0,0
objSolid,480,224,003A39EE,0,1,1,4294967295,0,0
objSolid,512,224,0037F3FF,0,1,1,4294967295,0,0
objSolid,544,224,0016520B,0,1,1,4294967295,0,0
objSolid,576,224,0022DCA5,0,1,1,4294967295,0,0
objSolid,608,224,0022B5B8,0,1,1,4294967295,0,0
objSolid,640,224,002E378F,0,1,1,4294967295,0,0
objSolid,672,224,000E22D3,0,1,1,4294967295,0,0
objSolid,704,224,0010D30D,0,1,1,4294967295,0,0
objSolid,736,224,003CE474,0,1,1,4294967295,0,0
objSolid,768,224,003DA109,0,1,1,4294967295,0,0
objSolid,800,224,000C4D47,0,1,1,4294967295,0,0
objSolid,832,224,003144F8,0,1,1,4294967295,0,0
objSolid,864,224,00286E79,0,1,1,4294967295,0,0
objSolid,896,224,0030F3F2,0,1,1,4294967295,0,0
objSolid,928,224,000CD363,0,1,1,4294967295,0,0
objSolid,960,224,00393AF6,0,1,1,4294967295,0,0
objSolid,992,224,000E7A82,0,1,1,4294967295,0,0
objSolid,1024,224,001BFE92,0,1,1,4294967295,0,0
objSolid,1056,224,00048DB5,0,1,1,4294967295,0,0
objSolid,1088,224,003CC05B,0,1,1,4294967295,0,0
objSolid,1120,224,003C93F1,0,1,1,4294967295,0,0
objSolid,1152,224,00402E65,0,1,1,4294967295,0,0
objSolid,1184,224,0024F5FA,0,1,1,4294967295,0,0
objSolid,1216,224,003BDDFE,0,1,1,4294967295,0,0
objSolid,1248,224,0012E076,0,1,1,4294967295,0,0
objSolid,1280,224,00147E6E,0,1,1,4294967295,0,0
objSolid,1312,224,00145745,0,1,1,4294967295,0,0
objSolid,1344,224,003C0186,0,1,1,4294967295,0,0
objSolid,1376,224,00310424,0,1,1,4294967295,0,0
objSolid,1408,224,0037F62B,0,1,1,4294967295,0,0
objSolid,1440,224,002CD0C8,0,1,1,4294967295,0,0
objSolid,1472,224,003806A4,0,1,1,4294967295,0,0
objSolid,1504,224,000FFB7D,0,1,1,4294967295,0,0
objSolid,1536,224,0019AF76,0,1,1,4294967295,0,0
objSolid,1568,224,001BFBDB,0,1,1,4294967295,0,0
objSolid,1600,224,00020059,0,1,1,4294967295,0,0
objSolid,1632,224,001A082A,0,1,1,4294967295,0,0
objSolid,1664,224,00030FEE,0,1,1,4294967295,0,0
objSolid,1696,224,001803B6,0,1,1,4294967295,0,0
objSolid,1728,224,0002C9A2,0,1,1,4294967295,0,0
objSolid,1760,224,000E8C51,0,1,1,4294967295,0,0
objSolid,1792,224,002F0861,0,1,1,4294967295,0,0
objSolid,1824,224,00242354,0,1,1,4294967295,0,0
objSolid,1856,224,000F4342,0,1,1,4294967295,0,0
objSolid,1888,224,00200083,0,1,1,4294967295,0,0
objSolid,1920,224,0035018C,0,1,1,4294967295,0,0
objSolid,1952,224,0036AEDA,0,1,1,4294967295,0,0
objSolid,1984,224,00227E63,0,1,1,4294967295,0,0
objSolid,2016,224,003DEFBC,0,1,1,4294967295,0,0
objDoor,288,160,001BF1E8,0,1,1,4294967295,0,1
objSolid,-32,0,002D0C25,0,1,1,4294967295,0,0
objSolid,-32,32,003DAC96,0,1,1,4294967295,0,0
objSolid,-32,64,001C5F40,0,1,1,4294967295,0,0
objSolid,-32,96,001DF746,0,1,1,4294967295,0,0
objSolid,-32,128,00003633,0,1,1,4294967295,0,0
objSolid,-32,160,002D194C,0,1,1,4294967295,0,0
objSolid,-32,192,000E6D5D,0,1,1,4294967295,0,0
objSolid,-32,-96,000AFAC6,0,1,1,4294967295,0,0
objSolid,-32,-64,00300490,0,1,1,4294967295,0,0
objSolid,-32,-32,001CF4A6,0,1,1,4294967295,0,0
objLevelName,288,128,0029EC4B,0,1,1,4294967295,0,0
objSolid,2048,224,001C5FD6,0,1,1,4294967295,0,0
objSolid,2080,224,000C04CB,0,1,1,4294967295,0,0
objSolid,2112,224,00385E17,0,1,1,4294967295,0,0
objSolid,2144,224,000CBBDA,0,1,1,4294967295,0,0
objSolid,2176,224,002E0147,0,1,1,4294967295,0,0
objSolid,2208,224,0038ABBC,0,1,1,4294967295,0,0
objSolid,2240,224,003D0E36,0,1,1,4294967295,0,0
objSolid,2272,224,001EBC41,0,1,1,4294967295,0,0
objSolid,2304,224,0011DCCF,0,1,1,4294967295,0,0
objSolid,2336,224,001B7438,0,1,1,4294967295,0,0
objSolid,2368,224,003E99B3,0,1,1,4294967295,0,0
objSolid,2400,224,000CF763,0,1,1,4294967295,0,0
objSolid,2432,224,0020FEFC,0,1,1,4294967295,0,0
objSolid,2464,224,002CAEA8,0,1,1,4294967295,0,0
objSolid,2496,224,003253CF,0,1,1,4294967295,0,0
objSolid,2528,224,002AC1F3,0,1,1,4294967295,0,0
objSolid,2560,224,00127947,0,1,1,4294967295,0,0
objSolid,2592,224,002BBD07,0,1,1,4294967295,0,0
objSolid,2624,224,001C3F39,0,1,1,4294967295,0,0
objSolid,2656,224,001803D9,0,1,1,4294967295,0,0
objSolid,2688,224,00361004,0,1,1,4294967295,0,0
objSolid,2720,224,003ADA5D,0,1,1,4294967295,0,0
objSolid,2752,224,003FFBA3,0,1,1,4294967295,0,0
objSolid,2784,224,00124314,0,1,1,4294967295,0,0
objSolid,2816,224,000C883E,0,1,1,4294967295,0,0
objSolid,2848,224,001B9BB7,0,1,1,4294967295,0,0
objSolid,2880,224,003E9078,0,1,1,4294967295,0,0
objSolid,2912,224,0029A45A,0,1,1,4294967295,0,0
objSolid,2944,224,00232903,0,1,1,4294967295,0,0
objSolid,2976,224,002B3483,0,1,1,4294967295,0,0
objSolid,3008,224,002B78DC,0,1,1,4294967295,0,0
objSolid,3040,224,00401D2C,0,1,1,4294967295,0,0
objSolid,3072,224,001985D9,0,1,1,4294967295,0,0
objSolid,3104,224,0004EBB6,0,1,1,4294967295,0,0
objSolid,3136,224,002C1EFD,0,1,1,4294967295,0,0
objSolid,3168,224,0004F1D3,0,1,1,4294967295,0,0
objSolid,3200,224,0018B02B,0,1,1,4294967295,0,0
objSolid,3232,224,000B9DAD,0,1,1,4294967295,0,0
objSolid,3264,224,000A58FC,0,1,1,4294967295,0,0
objSolid,3296,224,0030E904,0,1,1,4294967295,0,0
objSolid,3328,224,00046FB0,0,1,1,4294967295,0,0
objSolid,3360,224,001EE633,0,1,1,4294967295,0,0
objSolid,3392,224,00328B51,0,1,1,4294967295,0,0
objSolid,3424,224,0010B0B7,0,1,1,4294967295,0,0
objSolid,3456,224,0009901D,0,1,1,4294967295,0,0
objSolid,3488,224,001C1B5A,0,1,1,4294967295,0,0
objSolid,3520,224,001FFDA0,0,1,1,4294967295,0,0
objSolid,3552,224,000A20C3,0,1,1,4294967295,0,0
objSolid,3584,224,0035ABEB,0,1,1,4294967295,0,0
objSolid,3616,224,0013C41B,0,1,1,4294967295,0,0
objSolid,3648,224,0014EC7F,0,1,1,4294967295,0,0
objSolid,3680,224,000537F5,0,1,1,4294967295,0,0
objSolid,3712,224,001891DC,0,1,1,4294967295,0,0
objSolid,3744,224,002E8526,0,1,1,4294967295,0,0
objSolid,3776,224,003ECB64,0,1,1,4294967295,0,0
objSolid,3808,224,0002D72A,0,1,1,4294967295,0,0
objSolid,3840,224,00000415,0,1,1,4294967295,0,0
objSolid,3872,224,002E7BFD,0,1,1,4294967295,0,0
objSolid,3904,224,0020CCFD,0,1,1,4294967295,0,0
